[2026-06-18 09:50:53,883: INFO: __init__]: Logging setup complete.
[2026-06-18 10:41:27,956: INFO: _client]: HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
[2026-06-18 10:41:28,232: INFO: _client]: HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
[2026-06-18 10:41:28,276: INFO: _client]: HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
[2026-06-18 10:41:28,565: INFO: _client]: HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-06-18 10:41:28,668: INFO: _client]: HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/tokenizer_config.json "HTTP/1.1 200 OK"
[2026-06-18 10:41:29,206: INFO: _client]: HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
[2026-06-18 10:41:29,587: INFO: _client]: HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
[2026-06-18 10:41:29,905: INFO: _client]: HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
[2026-06-18 10:41:29,987: INFO: _client]: HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
[2026-06-18 10:41:30,392: INFO: _client]: HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5 "HTTP/1.1 200 OK"
[2026-06-18 10:41:30,622: INFO: loader]: Loading faiss with AVX512 support.
[2026-06-18 10:41:30,623: INFO: loader]: Could not load library with AVX512 support due to:
ModuleNotFoundError("No module named 'faiss.swigfaiss_avx512'")
[2026-06-18 10:41:30,623: INFO: loader]: Loading faiss with AVX2 support.
[2026-06-18 10:41:30,623: INFO: loader]: Could not load library with AVX2 support due to:
ModuleNotFoundError("No module named 'faiss.swigfaiss_avx2'")
[2026-06-18 10:41:30,623: INFO: loader]: Loading faiss.
[2026-06-18 10:41:30,665: INFO: loader]: Successfully loaded faiss.
[2026-06-18 10:41:32,996: INFO: model]: No device provided, using cuda:0
[2026-06-18 10:41:33,506: INFO: _client]: HTTP Request: HEAD https://huggingface.co/cross-encoder/ms-marco-MiniLM-L-6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
